Date & Time,Temp(?),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43182.375,16.06,6.36,9.23,1476.34
43182.41667,16.25,7.01,10.15,1477.72
43182.45833,16.31,7.72,11.12,1478.76
43182.5,16.34,8.39,12.02,1479.65
43182.54167,16.19,9,12.78,1479.86
43182.58333,16.19,9.55,13.5,1480.5
43182.625,16.22,10.07,14.19,1481.22
43182.66667,17.38,10.43,15.04,1485.42
43182.70833,17.62,10.45,15.15,1486.22
43182.75,17.68,10.41,15.12,1486.38
43182.79167,17.53,10.43,15.1,1485.91
43182.83333,17.59,10.49,15.2,1486.18
43182.875,18.2,10.47,15.38,1488.08
43182.91667,18.41,10.34,15.28,1488.59
43182.95833,17.47,9.9,14.37,1485.1
43183,17.17,9.25,13.4,1483.36
43183.04167,17.17,8.64,12.59,1482.66
43183.08333,17.07,8.08,11.8,1481.7
43183.125,17.04,7.57,11.11,1481.01
43183.16667,17.14,7.5,11.03,1481.23
43183.20833,16.8,8.12,11.78,1480.85
43183.25,16.83,9.02,13,1482
43183.29167,16.8,9.85,14.09,1482.88
43183.33333,16.8,10.63,15.12,1483.79
43183.375,16.74,11.31,15.98,1484.38
43183.41667,16.77,11.92,16.79,1485.19
43183.45833,16.74,12.52,17.55,1485.79
43183.5,16.83,13.1,18.33,1486.77
43183.54167,17.04,13.62,19.08,1488.06
43183.58333,17.96,14,19.98,1491.39
43183.625,17.44,14.08,19.86,1489.86
43183.66667,18.05,14.34,20.46,1492.06
43183.70833,18.05,14.66,20.88,1492.44
43183.75,18.26,14.99,21.41,1493.47
43183.79167,18.08,15.31,21.75,1493.29
43183.83333,18.26,15.64,22.26,1494.23
43183.875,18.26,15.92,22.63,1494.55
43183.91667,18.14,16.08,22.77,1494.36
43183.95833,18.14,16.24,22.98,1494.54
43184,18.08,16.21,22.91,1494.32
43184.04167,18.47,15.87,22.66,1495.14
43184.08333,18.53,15.21,21.84,1494.57
43184.125,18.53,14.53,20.93,1493.78
43184.16667,18.41,13.86,20,1492.64
43184.20833,18.23,13.23,19.09,1491.36
43184.25,17.89,12.9,18.51,1489.93
43184.29167,17.8,12.83,18.38,1489.56
43184.33333,17.68,12.92,18.45,1489.28
43184.375,17.86,13.15,18.82,1490.12
43184.41667,18.02,13.45,19.28,1490.94
43184.45833,18.23,13.77,19.8,1491.98
43184.5,18.56,14.11,20.4,1493.4
43184.54167,18.92,14.36,20.9,1494.79
43184.58333,19.19,14.51,21.21,1495.78
43184.625,19.73,14.61,21.6,1497.51
43184.66667,20.21,14.67,21.91,1499
43184.70833,20.27,14.65,21.91,1499.15
43184.75,20.18,14.66,21.88,1498.9
43184.79167,20.12,14.75,21.97,1498.83
43184.83333,20.03,14.97,22.23,1498.81
43184.875,19.97,15.24,22.57,1498.94
43184.91667,19.82,15.5,22.85,1498.8
43184.95833,19.85,15.75,23.2,1499.17
43185,20,15.94,23.53,1499.82
43185.04167,19.97,15.98,23.57,1499.78
43185.08333,20.03,15.74,23.27,1499.68
43185.125,20.12,15.01,22.33,1499.12
43185.16667,20,14.03,20.94,1497.66
43185.20833,19.79,13.05,19.5,1495.92
43185.25,19.64,12.29,18.4,1494.61
43185.29167,19.64,11.82,17.74,1494.07
43185.33333,19.4,11.69,17.48,1493.2
43185.375,19.37,11.92,17.79,1493.37
43185.41667,19.34,12.35,18.36,1493.77
43185.45833,19.31,12.87,19.05,1494.27
43185.5,19.31,13.39,19.76,1494.86
43185.54167,19.52,13.8,20.41,1495.97
43185.58333,19.97,14,20.88,1497.53
43185.625,20.27,14.05,21.08,1498.47
43185.66667,20.48,14.04,21.16,1499.08
43185.70833,20.59,13.87,20.99,1499.23
43185.75,20.59,13.79,20.87,1499.14
43185.79167,20.3,13.93,20.93,1498.43
43185.83333,20.12,14.4,21.5,1498.43
43185.875,19.97,14.87,22.07,1498.53
43185.91667,19.82,15.35,22.64,1498.62
43185.95833,19.67,15.77,23.13,1498.66
43186,19.55,16.03,23.42,1498.6
43186.04167,19.43,16.13,23.5,1498.36
43186.08333,19.37,16.05,23.35,1498.08
43186.125,19.28,15.97,23.21,1497.73
43186.16667,19.19,15.77,22.89,1497.22
43186.20833,19.04,15.36,22.28,1496.3
43186.25,18.83,14.87,21.52,1495.09
43186.29167,18.71,14.53,21.02,1494.34
43186.33333,18.77,14.4,20.87,1494.37
43186.375,18.71,14.53,21.02,1494.34
43186.41667,18.83,14.93,21.61,1495.17
43186.45833,19.04,15.41,22.35,1496.36
43186.5,19.31,15.99,23.25,1497.83
43186.54167,19.64,16.5,24.1,1499.41
43186.58333,19.91,16.9,24.78,1500.66
43186.625,20.21,17.19,25.32,1501.85
43186.66667,20.42,17.39,25.71,1502.69
43186.70833,20.48,17.5,25.88,1502.98
43186.75,20.48,17.53,25.93,1503.02
43186.79167,20.42,17.59,25.97,1502.91
43186.83333,20.36,17.75,26.16,1502.92
43186.875,20.3,17.84,26.25,1502.86
43186.91667,20.12,17.58,25.8,1502.04
43186.95833,19.94,19.32,28.01,1503.49
43187,19.88,19.35,28.01,1503.35
43187.04167,19.67,19.26,27.76,1502.63
43187.08333,19.64,19.16,27.61,1502.42
43187.125,19.67,18.54,26.82,1501.82
43187.16667,19.67,18.08,26.22,1501.29
43187.20833,19.52,17.61,25.51,1500.31
43187.25,19.34,16.9,24.46,1498.96
43187.29167,19.1,16.24,23.47,1497.49
43187.33333,18.95,15.99,23.07,1496.75
43187.375,19.13,15.98,23.14,1497.28
43187.41667,19.22,16.41,23.77,1498.05
43187.45833,19.49,17.39,25.21,1499.97
43187.5,19.73,18.16,26.35,1501.56
43187.54167,20.06,18.51,27.01,1502.92
43187.58333,20.33,18.69,27.4,1503.9
43187.625,20.65,18.84,27.79,1505.01
43187.66667,20.86,18.52,27.48,1505.25
43187.70833,21.1,18.31,27.33,1505.68
43187.75,21.54,17.83,26.93,1506.4
43187.79167,21.45,17.29,26.14,1505.55
43187.83333,21.69,16.93,25.77,1505.82
43187.875,21.43,16.78,25.43,1504.9
43187.91667,21.25,16.92,25.52,1504.55
43187.95833,21.22,17.15,25.83,1504.73
43188,21.16,17.61,26.42,1505.07
43188.04167,21.1,17.98,26.89,1505.32
43188.08333,21.1,18.27,27.28,1505.64
43188.125,21.13,18.44,27.53,1505.92
43188.16667,21.04,18.22,27.18,1505.42
43188.20833,20.92,17.24,25.79,1503.98
43188.25,20.83,16.15,24.24,1502.49
43188.29167,20.68,15.25,22.94,1501.06
43188.33333,20.53,14.55,21.9,1499.83
43188.375,20.53,14.3,21.56,1499.55
43188.41667,20.59,14.4,21.71,1499.83
43188.45833,20.77,15.1,22.76,1501.13
43188.5,20.8,16.1,24.16,1502.35
43188.54167,20.92,16.71,25.05,1503.38
43188.58333,21.16,16.99,25.56,1504.37
43188.625,21.31,17.38,26.18,1505.23
43188.66667,21.78,17.66,26.83,1506.88
43188.70833,21.99,17.78,27.12,1507.59
43188.75,22.25,17.81,27.31,1508.36
43188.79167,22.52,17.63,27.21,1508.89
43188.83333,22.52,17.09,26.44,1508.29
43188.875,22.19,16.7,25.72,1506.96
43188.91667,22.08,16.68,25.63,1506.61
43188.95833,22.02,16.74,25.68,1506.51
43189,21.69,16.96,25.82,1505.85
43189.04167,21.45,17.25,26.09,1505.51
43189.08333,21.4,17.48,26.37,1505.6
43189.125,21.37,17.69,26.65,1505.75
43189.16667,21.48,17.82,26.88,1506.23
43189.20833,21.54,17.97,27.13,1506.56
43189.25,21.51,17.98,27.13,1506.49
43189.29167,21.51,17.81,26.88,1506.3
43189.33333,21.54,17.12,25.95,1505.61
43189.375,21.48,16.67,25.3,1504.94
43189.41667,21.43,16.33,24.79,1504.39
43189.45833,21.48,16.24,24.71,1504.46
43189.5,21.45,16.32,24.79,1504.46
43189.54167,21.43,16.54,25.09,1504.62
43189.58333,21.45,16.71,25.34,1504.9
43189.625,21.48,16.85,25.56,1505.15
43189.66667,21.51,16.97,25.73,1505.36
43189.70833,21.54,17.05,25.86,1505.54
43189.75,21.51,17.03,25.82,1505.43
43189.79167,21.4,16.76,25.38,1504.8
43189.83333,21.28,16.41,24.84,1504.07
43189.875,21.1,15.96,24.12,1503.05
43189.91667,21.16,15.58,23.62,1502.79
43189.95833,21.13,15.4,23.36,1502.51
43190,21.04,15.33,23.22,1502.17
43190.04167,21.04,15.33,23.22,1502.17
43190.08333,21.01,15.42,23.33,1502.19
43190.125,20.98,15.54,23.47,1502.23
43190.16667,20.89,15.65,23.59,1502.1
43190.20833,20.59,15.66,23.44,1501.25
43190.25,20.62,15.54,23.3,1501.2
43190.29167,20.39,15.36,22.94,1500.31
43190.33333,20.06,15.13,22.47,1499.08
43190.375,19.73,14.84,21.91,1497.78
43190.41667,19.52,14.5,21.36,1496.77
43190.45833,19.61,14.1,20.86,1496.58
43190.5,20.06,13.89,20.76,1497.67
43190.54167,20.36,13.87,20.87,1498.53
43190.58333,20.62,13.9,21.04,1499.36
43190.625,20.89,14.05,21.37,1500.3
43190.66667,21.19,14.24,21.77,1501.37
43190.70833,21.4,14.44,22.15,1502.19
43190.75,21.72,14.54,22.44,1503.23
43190.79167,21.48,14.53,22.31,1502.54
43190.83333,21.45,14.4,22.11,1502.31
43190.875,21.31,14.13,21.67,1501.59
43190.91667,21.28,13.67,21.01,1500.99
43190.95833,20.98,13.23,20.26,1499.63
43191,20.77,13.07,19.94,1498.85
43191.04167,20.56,13.15,19.97,1498.33
43191.08333,20.59,13.39,20.31,1498.69
43191.125,20.68,13.64,20.7,1499.23
43191.16667,20.71,13.9,21.07,1499.61
43191.20833,20.71,14.13,21.4,1499.88
43191.25,20.33,14.35,21.53,1498.99
43191.29167,20.21,14.44,21.59,1498.74
43191.33333,20.15,14.33,21.41,1498.44
43191.375,20,14.16,21.11,1497.8
43191.41667,20.09,13.92,20.82,1497.79
43191.45833,20.36,13.74,20.7,1498.39
43191.5,20.8,13.66,20.78,1499.6
43191.54167,21.19,13.74,21.07,1500.81
43191.58333,21.1,13.92,21.28,1500.75
43191.625,21.07,14.14,21.58,1500.92
43191.66667,21.57,14.38,22.14,1502.63
43191.70833,22.13,14.57,22.67,1504.42
43191.75,23.08,14.71,23.33,1507.19
43191.79167,22.61,14.6,22.95,1505.77
43191.83333,22.22,14.37,22.43,1504.45
43191.875,22.25,13.99,21.91,1504.12
43191.91667,22.19,13.54,21.23,1503.45
43191.95833,22.16,12.97,20.4,1502.73
43192,22.05,12.55,19.75,1501.93
43192.04167,21.96,12.32,19.38,1501.42
43192.08333,21.93,12.3,19.33,1501.31
43192.125,21.57,12.45,19.41,1500.47
43192.16667,21.54,12.76,19.83,1500.73
43192.20833,21.54,13.09,20.3,1501.1
43192.25,21.57,13.41,20.77,1501.54
43192.29167,21.81,13.56,21.09,1502.38
43192.33333,21.72,13.55,21.03,1502.12
43192.375,21.72,13.3,20.69,1501.85
43192.41667,22.05,12.97,20.35,1502.4
43192.45833,22.28,12.61,19.92,1502.66
43192.5,22.16,12.43,19.62,1502.13
43192.54167,22.52,12.52,19.9,1503.22
43192.58333,22.96,12.75,20.42,1504.71
43192.625,22.43,12.97,20.51,1503.47
43192.66667,22.61,13.19,20.9,1504.21
43192.70833,23.37,13.44,21.61,1506.59
43192.75,24.08,13.66,22.24,1508.73
43192.79167,23.81,13.67,22.15,1508.04
43192.83333,24.19,13.45,21.98,1508.81
43192.875,24.08,12.93,21.15,1507.93
43192.91667,23.84,12.27,20.06,1506.58
43192.95833,23.55,11.66,19.03,1505.11
43193,23.72,11.18,18.38,1505.07
43193.04167,23.66,10.83,17.82,1504.52
43193.08333,23.37,10.72,17.55,1503.59
43193.125,23.02,10.93,17.75,1502.86
43193.16667,22.87,11.4,18.39,1502.97
43193.20833,22.87,11.88,19.1,1503.5
43193.25,22.87,12.33,19.76,1504
43193.29167,22.9,12.68,20.29,1504.46
43193.33333,23.11,12.86,20.64,1505.23
43193.375,22.93,12.6,20.18,1504.45
43193.41667,23.19,11.97,19.36,1504.49
43193.45833,23.14,11.45,18.56,1503.75
43193.5,23.52,11.57,18.89,1504.94
43193.54167,23.55,11.96,19.48,1505.44
43193.58333,23.9,12.46,20.38,1506.95
43193.625,24.05,12.93,21.15,1507.86
43193.66667,24.25,13.34,21.85,1508.85
43193.70833,24.51,13.68,22.47,1509.91
43193.75,24.72,13.93,22.95,1510.73
43193.79167,24.81,14.12,23.28,1511.17
43193.83333,25.07,13.99,23.2,1511.71
43193.875,25.04,13.36,22.23,1510.95
43193.91667,25.19,12.63,21.17,1510.54
43193.95833,25.22,11.96,20.16,1509.89
43194,25.04,11.37,19.18,1508.8
43194.04167,24.75,11.02,18.52,1507.65
43194.08333,24.37,10.91,18.2,1506.51
43194.125,23.84,11.14,18.36,1505.34
43194.16667,24.08,11.44,18.91,1506.3
43194.20833,23.99,11.82,19.45,1506.48
43194.25,23.99,12.17,19.98,1506.87
43194.29167,23.93,12.35,20.22,1506.9
43194.33333,23.78,12.48,20.36,1506.65
43194.375,23.61,12.39,20.15,1506.07
43194.41667,24.02,12.03,19.78,1506.79
43194.45833,24.31,11.56,19.19,1507.07
43194.5,24.46,11.22,18.72,1507.09
43194.54167,24.63,11.12,18.63,1507.44
43194.58333,24.63,11.21,18.77,1507.54
43194.625,24.54,11.35,18.95,1507.46
43194.66667,24.49,11.58,19.28,1507.55
43194.70833,24.57,11.8,19.65,1508.02
43194.75,24.54,12.02,19.98,1508.19
43194.79167,24.6,12.13,20.16,1508.46
43194.83333,24.57,12.03,20,1508.28
43194.875,24.4,11.65,19.35,1507.4
43194.91667,24.25,10.95,18.23,1506.24
43194.95833,24.05,10.16,16.94,1504.82
43195,23.64,9.43,15.69,1502.91
43195.04167,23.28,8.73,14.51,1501.17
43195.08333,23.25,8.14,13.59,1500.43
43195.125,22.87,7.83,13,1499.02
43195.16667,22.67,7.52,12.47,1498.09
43195.20833,22.67,7.42,12.31,1497.98
43195.25,22.11,7.43,12.19,1496.39
43195.29167,21.78,7.3,11.91,1495.31
43195.33333,22.37,7.43,12.26,1497.16
43195.375,21.04,7.65,12.24,1493.53
43195.41667,20.65,7.3,11.63,1492
43195.45833,22.9,7.76,12.9,1499.02
43195.5,22.52,8.56,14.02,1498.83
43195.54167,22.61,9.12,14.88,1499.69
43195.58333,22.46,9.62,15.6,1499.84
43195.625,22.05,10.04,16.08,1499.13
43195.66667,21.99,10.37,16.55,1499.33
43195.70833,21.93,10.61,16.87,1499.43
43195.75,22.08,10.79,17.19,1500.05
43195.79167,22.25,10.87,17.37,1500.64
43195.83333,22.64,10.82,17.44,1501.67
43195.875,22.34,10.54,16.92,1500.53
43195.91667,22.25,10.13,16.28,1499.82
43195.95833,22.08,9.6,15.44,1498.73
43196,21.81,9.17,14.72,1497.49
43196.04167,21.48,8.84,14.13,1496.18
43196.08333,21.37,8.6,13.74,1495.56
43196.125,21.19,8.42,13.42,1494.83
43196.16667,21.25,8.49,13.55,1495.09
43196.20833,21.43,8.88,14.17,1496.05
43196.25,21.31,9.38,14.87,1496.26
43196.29167,21.43,9.87,15.62,1497.15
43196.33333,21.48,10.3,16.27,1497.81
43196.375,21.63,10.74,16.96,1498.73
43196.41667,21.69,11.22,17.68,1499.44
43196.45833,21.78,11.72,18.44,1500.25
43196.5,21.9,12.24,19.23,1501.16
43196.54167,21.96,12.69,19.9,1501.83
43196.58333,22.43,13.08,20.68,1503.6
43196.625,22.81,13.45,21.37,1505.07
43196.66667,23.11,13.78,21.99,1506.25
43196.70833,23.37,14.18,22.69,1507.4
43196.75,23.34,14.48,23.11,1507.65
43196.79167,23.34,14.75,23.51,1507.95
43196.83333,23.28,14.87,23.66,1507.93
43196.875,23.28,14.95,23.78,1508.01
43196.91667,23.25,14.83,23.59,1507.8
43196.95833,23.05,14.48,22.97,1506.85
43197,23.02,13.88,22.09,1506.11
43197.04167,23.08,13.33,21.31,1505.66
43197.08333,23.14,12.99,20.84,1505.45
43197.125,22.96,12.79,20.48,1504.75
43197.16667,22.46,12.81,20.29,1503.38
43197.20833,22.61,12.84,20.4,1503.82
43197.25,22.55,12.95,20.54,1503.78
43197.29167,22.64,13.16,20.87,1504.26
43197.33333,22.58,13.4,21.2,1504.36
43197.375,22.55,13.62,21.5,1504.52
43197.41667,22.64,13.85,21.87,1505.02
43197.45833,22.67,14.13,22.29,1505.42
43197.5,22.9,14.33,22.7,1506.29
43197.54167,23.25,14.55,23.19,1507.5
43197.58333,23.34,14.73,23.48,1507.93
43197.625,23.37,14.87,23.7,1508.16
43197.66667,23.37,15.08,24.01,1508.39
43197.70833,23.22,15.32,24.28,1508.26
43197.75,23.05,15.66,24.69,1508.16
43197.79167,22.96,16.01,25.15,1508.3
43197.83333,22.96,16.34,25.62,1508.67
43197.875,22.87,16.63,25.98,1508.74
43197.91667,23.02,16.76,26.25,1509.29
43197.95833,22.78,16.72,26.07,1508.61
43198,22.58,16.52,25.67,1507.82
43198.04167,22.49,16.16,25.11,1507.17
43198.08333,22.31,15.73,24.41,1506.21
43198.125,22.16,15.37,23.83,1505.4
43198.16667,22.05,14.97,23.2,1504.62
43198.20833,22.05,14.38,22.37,1503.97
43198.25,21.9,13.76,21.42,1502.86
43198.29167,21.84,13.11,20.46,1501.97
43198.33333,21.93,12.4,19.47,1501.42
43198.375,21.99,11.77,18.59,1500.89
43198.41667,22.08,11.38,18.06,1500.71
43198.45833,22.16,11.25,17.9,1500.81
43198.5,22.19,11.31,18,1500.96
43198.54167,22.28,11.54,18.37,1501.47
43198.58333,22.34,11.86,18.86,1501.99
43198.625,22.37,12.34,19.57,1502.61
43198.66667,22.43,12.86,20.35,1503.35
43198.70833,22.46,13.39,21.14,1504.03
43198.75,22.49,13.89,21.87,1504.66
43198.79167,22.46,14.39,22.57,1505.13
43198.83333,22.43,14.84,23.2,1505.54
43198.875,22.37,15.22,23.71,1505.81
43198.91667,22.37,15.57,24.22,1506.2
43198.95833,22.37,15.88,24.66,1506.54
43199,22.28,16.12,24.95,1506.56
43199.04167,21.93,16.28,24.99,1505.75
43199.08333,21.45,16.34,24.83,1504.49
43199.125,21.78,16.28,24.91,1505.34
43199.16667,21.66,16.18,24.71,1504.89
43199.20833,21.43,16.06,24.43,1504.09
43199.25,21.43,15.92,24.23,1503.93
43199.29167,21.37,15.86,24.11,1503.7
43199.33333,21.13,15.81,23.92,1502.96
43199.375,21.22,15.75,23.88,1503.15
43199.41667,21.37,15.69,23.88,1503.51
43199.45833,21.48,15.68,23.92,1503.83
43199.5,21.4,15.76,24,1503.67
43199.54167,21.43,15.89,24.19,1503.9
43199.58333,21.45,16.05,24.43,1504.17
43199.625,21.63,16.22,24.75,1504.85
43199.66667,21.87,16.33,25.04,1505.65
43199.70833,22.25,16.43,25.37,1506.82
43199.75,22.49,16.46,25.54,1507.51
43199.79167,22.67,16.49,25.67,1508.02
43199.83333,22.61,16.48,25.63,1507.85
43199.875,22.49,16.49,25.58,1507.55
43199.91667,22.52,16.54,25.67,1507.68
43199.95833,22.55,16.59,25.76,1507.82
43200,22.49,16.68,25.85,1507.75
43200.04167,22.46,16.72,25.89,1507.72
43200.08333,22.31,16.68,25.76,1507.27
43200.125,22.31,16.62,25.67,1507.2
43200.16667,22.19,16.42,25.33,1506.65
43200.20833,22.19,16.15,24.95,1506.35
43200.25,22.16,15.87,24.54,1505.96
43200.29167,22.19,15.86,24.54,1506.03
43200.33333,22.16,16.01,24.74,1506.12
43200.375,22.02,16.19,24.91,1505.9
43200.41667,22.05,16.48,25.33,1506.3
43200.45833,21.99,16.75,25.68,1506.44
43200.5,21.96,17.02,26.04,1506.66
43200.54167,21.99,17.23,26.36,1506.98
43200.58333,22.05,17.51,26.78,1507.46
43200.625,21.75,17.67,26.83,1506.81
43200.66667,21.78,17.8,27.02,1507.03
43200.70833,21.66,17.81,26.98,1506.72
43200.75,21.48,17.71,26.74,1506.11
43200.79167,21.19,17.13,25.78,1504.62
43200.83333,21.19,16.88,25.43,1504.33
43200.875,21.1,16.79,25.26,1503.98
43200.91667,21.07,16.74,25.18,1503.84
43200.95833,20.98,16.71,25.09,1503.56
43201,20.95,16.69,25.05,1503.45
43201.04167,20.92,16.71,25.05,1503.38
43201.08333,20.77,16.71,24.97,1502.95
43201.125,20.21,16.45,24.33,1501.02
43201.16667,20.27,16.28,24.13,1501
43201.20833,19.73,16.15,23.68,1499.27
43201.25,19.4,15.98,23.28,1498.09
43201.29167,19.4,15.82,23.07,1497.91
43201.33333,20.39,15.73,23.45,1500.73
43201.375,20.33,15.78,23.49,1500.61
43201.41667,20.65,15.85,23.74,1501.64
43201.45833,20.77,15.97,23.97,1502.12
43201.5,20.89,16.12,24.24,1502.64
43201.54167,20.71,16.25,24.32,1502.27
43201.58333,21.01,16.19,24.4,1503.06
43201.625,21.34,16.21,24.59,1504.01
43201.66667,21.16,16.19,24.47,1503.48
43201.70833,21.48,16.16,24.59,1504.37
43201.75,21.93,16.05,24.66,1505.49
43201.79167,22.46,15.7,24.45,1506.59
43201.83333,22.34,15.12,23.57,1505.62
43201.875,21.96,14.6,22.64,1503.97
43201.91667,21.63,14.29,22.05,1502.7
43201.95833,21.57,14.15,21.82,1502.37
43202,21.48,14.16,21.79,1502.13
43202.04167,21.48,14.2,21.86,1502.18
43202.08333,21.43,14.25,21.89,1502.06
43202.125,20.92,14.28,21.71,1500.65
43202.16667,20.62,14.1,21.31,1499.58
43202.20833,20.48,13.79,20.82,1498.79
43202.25,20.45,13.49,20.4,1498.37
43202.29167,20.12,13.22,19.87,1497.09
43202.33333,20.09,12.95,19.5,1496.7
43202.375,20.42,12.78,19.4,1497.48
43202.41667,20.39,12.79,19.4,1497.4
43202.45833,20.59,12.83,19.54,1498.06
43202.5,20.89,12.99,19.89,1499.11
43202.54167,21.04,13.23,20.28,1499.8
43202.58333,21.22,13.52,20.78,1500.65
43202.625,21.57,13.8,21.33,1501.98
43202.66667,22.02,14,21.82,1503.47
43202.70833,22.31,14.06,22.04,1504.36
43202.75,22.64,13.98,22.07,1505.17
43202.79167,22.75,13.72,21.74,1505.21
43202.83333,22.58,13.36,21.14,1504.31
43202.875,22.4,13.05,20.62,1503.49
43202.91667,22.25,12.85,20.27,1502.85
43202.95833,22.19,12.85,20.24,1502.68
43203,22.08,13.15,20.63,1502.68
43203.04167,22.05,13.71,21.41,1503.22
43203.08333,22.08,14.01,21.85,1503.63
43203.125,22.11,14.32,22.3,1504.06
43203.16667,21.57,14.47,22.28,1502.73
43203.20833,21.63,14.18,21.89,1502.57
43203.25,21.66,13.82,21.39,1502.25
43203.29167,21.54,13.44,20.8,1501.49
43203.33333,21.43,13.12,20.3,1500.8
43203.375,21.28,12.93,19.96,1500.16
43203.41667,21.48,12.96,20.09,1500.78
43203.45833,21.63,13.21,20.52,1501.49
43203.5,21.84,13.57,21.12,1502.48
43203.54167,22.11,13.98,21.82,1503.68
43203.58333,22.43,14.44,22.64,1505.11
43203.625,22.64,14.81,23.27,1506.09
43203.66667,23.22,15.18,24.09,1508.11
43203.70833,23.4,15.39,24.48,1508.82
43203.75,24.02,15.4,24.8,1510.48
43203.79167,24.05,15.01,24.23,1510.12
43203.83333,24.05,14.56,23.58,1509.64
43203.875,23.87,14.3,23.11,1508.88
43203.91667,23.66,14.13,22.76,1508.14
43203.95833,23.55,14.24,22.86,1507.95
43204,23.49,14.5,23.22,1508.08
43204.04167,23.25,14.78,23.52,1507.75
43204.08333,23.02,15.07,23.82,1507.42
43204.125,22.87,15.39,24.21,1507.38
43204.16667,22.9,15.6,24.53,1507.69
43204.20833,22.84,15.65,24.57,1507.58
43204.25,22.81,15.52,24.37,1507.36
43204.29167,22.84,15.18,23.9,1507.07
43204.33333,22.72,14.71,23.16,1506.22
43204.375,22.78,14.18,22.43,1505.8
43204.41667,22.93,13.89,22.06,1505.88
43204.45833,22.9,13.78,21.9,1505.68
43204.5,23.02,13.9,22.13,1506.14
43204.54167,23.25,14.19,22.66,1507.1
43204.58333,23.43,14.57,23.29,1507.99
43204.625,23.84,15.02,24.16,1509.6
43204.66667,23.75,15.38,24.64,1509.75
43204.70833,24.72,15.79,25.73,1512.75
43204.75,25.01,15.83,25.95,1513.55
43204.79167,25.04,15.61,25.64,1513.39
43204.83333,25.01,15.14,24.91,1512.8
43204.875,24.98,14.61,24.1,1512.16
43204.91667,24.98,14.14,23.38,1511.64
43204.95833,24.37,13.91,22.75,1509.78
43205,24.1,14.01,22.79,1509.19
43205.04167,24.13,14.24,23.14,1509.52
43205.08333,24.02,15.04,24.27,1510.09
43205.125,23.96,15.36,24.72,1510.28
43205.16667,23.87,15.68,25.13,1510.39
43205.20833,23.81,15.96,25.52,1510.55
43205.25,24.05,16.18,25.96,1511.41
43205.29167,24.02,15.95,25.61,1511.08
43205.33333,24.02,15.63,25.13,1510.72
43205.375,23.9,15.38,24.72,1510.15
43205.41667,23.72,15.36,24.6,1509.65
43205.45833,23.64,15.48,24.72,1509.54
43205.5,23.78,15.74,25.18,1510.22
43205.54167,23.75,16.11,25.7,1510.55
43205.58333,23.55,16.49,26.15,1510.42
43205.625,23.58,16.87,26.71,1510.91
43205.66667,23.64,17.25,27.29,1511.49
43205.70833,23.55,17.6,27.74,1511.64
43205.75,23.31,17.91,28.05,1511.35
43205.79167,23.02,18.22,28.32,1510.9
43205.83333,22.78,18.32,28.32,1510.37
43205.875,22.25,18.21,27.86,1508.8
43205.91667,21.84,18.06,27.42,1507.49
43205.95833,21.66,17.67,26.79,1506.56
43206,21.57,17.17,26.04,1505.75
43206.04167,21.31,16.58,25.09,1504.34
43206.08333,21.16,16.05,24.27,1503.32
43206.125,20.95,15.58,23.51,1502.19
43206.16667,20.56,15.17,22.77,1500.62
43206.20833,20.06,14.82,22.04,1498.73
43206.25,19.58,14.48,21.36,1496.92
43206.29167,19.1,13.98,20.47,1494.91
43206.33333,18.92,13.38,19.59,1493.67
43206.375,18.32,12.78,18.53,1491.12
43206.41667,18.23,12.21,17.72,1490.17
43206.45833,18.59,11.66,17.14,1490.68
43206.5,18.83,11.13,16.5,1490.81
43206.54167,19.07,8.71,13.23,1488.78
43206.58333,19.52,7.96,12.29,1489.31
43206.625,19.61,7.32,11.4,1488.86
43206.66667,19.64,6.88,10.77,1488.45
43206.70833,19.79,6.6,10.39,1488.59
43206.75,20.24,6.35,10.12,1489.66
